723890,"""SCL CHILE""",CA,-4,-33.456,-70.661,547
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
26/04/2001,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,7.8,A,7,7.4,A,7,98,A,7,950,A,7,90,A,7,1.5,A,7,24100,A,7,3050,A,7,1.7,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,06:00,0,0,0,1,13,0,1,9,0,1,13,2400,1,13,0,1,9,2400,1,13,730,1,21,10,A,7,10,A,7,6.9,A,7,6.5,A,7,97,A,7,951,A,7,120,A,7,2.1,A,7,24100,A,7,3050,A,7,1.7,E,8,0.077,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,07:00,0,0,0,1,13,0,1,9,0,1,13,8300,1,13,400,1,9,8200,1,13,2660,1,21,10,A,7,10,A,7,6.3,A,7,5.8,A,7,96,A,7,950,A,7,110,A,7,3.6,A,7,24100,A,7,3050,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,08:00,0,0,0,1,13,0,1,9,0,1,13,20600,1,13,0,1,9,20600,1,13,6960,1,21,10,A,7,10,A,7,7,A,7,6.2,A,7,95,A,7,950,A,7,150,A,7,2.6,A,7,24100,A,7,3050,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,09:00,153,1415,102,1,13,432,1,9,38,1,13,41600,1,13,13200,1,9,33300,1,13,8390,1,21,9,A,7,9,A,7,8.2,A,7,6.9,A,7,91,A,7,950,A,7,140,A,7,3.1,A,7,32200,A,7,3050,A,7,1.4,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,10:00,425,1415,283,1,13,639,1,9,70,1,13,65200,1,13,42000,1,9,33100,1,13,10150,1,21,8,A,7,7,A,7,11.1,A,7,8.8,A,7,86,A,7,950,A,7,140,A,7,4.6,A,7,32200,A,7,3050,A,7,1.3,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,11:00,668,1415,446,1,13,720,1,9,92,1,13,73900,1,13,37400,1,9,41600,1,13,16110,1,21,8,A,7,6,A,7,14.4,A,7,10.7,A,7,79,A,7,950,A,7,130,A,7,4.1,A,7,32200,A,7,3050,A,7,1.2,E,8,0.077,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,12:00,850,1415,567,1,9,759,1,9,108,1,13,22200,1,9,500,1,9,21800,1,13,8860,1,18,10,A,7,10,A,7,17.9,A,7,12.6,A,7,71,A,7,950,A,7,170,A,7,5.2,A,7,32200,A,7,3050,A,7,1.3,E,8,0.077,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,13:00,954,1415,636,1,9,777,1,9,116,1,13,57500,1,9,1200,1,9,56400,1,13,19550,1,18,10,A,7,10,A,7,22.2,A,7,15.1,A,7,64,A,7,950,A,7,160,A,7,6.7,A,7,32200,A,7,3050,A,7,1.3,E,8,0.077,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,14:00,968,1415,646,1,13,778,1,9,118,1,13,22900,1,13,2400,1,9,20800,1,13,8740,1,21,10,A,7,10,A,7,23.8,A,7,16.1,A,7,62,A,7,950,A,7,180,A,7,3.1,A,7,24100,A,7,2440,A,7,1.5,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,15:00,894,1415,596,1,9,765,1,9,113,1,13,36800,1,9,900,1,9,36100,1,13,13540,1,18,10,A,7,10,A,7,24.9,A,7,17.2,A,7,62,A,7,950,A,7,110,A,7,5.2,A,7,12900,A,7,1220,A,7,2,E,8,0.077,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,16:00,737,1415,491,1,13,732,1,9,100,1,13,14900,1,13,600,1,9,14600,1,13,5750,1,21,10,A,7,10,A,7,24.4,A,7,17,A,7,63,A,7,950,A,7,110,A,7,4.6,A,7,12900,A,7,1220,A,7,2.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,17:00,511,1415,341,1,13,667,1,9,80,1,13,23700,1,13,10300,1,9,19300,1,13,4120,1,21,9,A,7,9,A,7,23.4,A,7,16.8,A,7,67,A,7,950,A,7,50,A,7,4.6,A,7,48300,A,7,2440,A,7,2.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,18:00,243,1415,162,1,13,519,1,9,51,1,13,15300,1,13,31000,1,9,8100,1,13,1090,1,21,4,A,7,4,A,7,22,A,7,16.7,A,7,72,A,7,950,A,7,80,A,7,5.2,A,7,48300,A,7,77777,A,7,2.2,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,19:00,6,1415,4,1,13,0,1,9,4,1,13,1600,1,13,300,1,9,1600,1,13,360,1,21,7,A,7,7,A,7,19.2,A,7,16.2,A,7,83,A,7,951,A,7,110,A,7,2.6,A,7,32200,A,7,1830,A,7,2.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,17.3,A,7,15.2,A,7,88,A,7,951,A,7,130,A,7,2.6,A,7,32200,A,7,77777,A,7,2.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,15.6,A,7,14.2,A,7,92,A,7,950,A,7,130,A,7,3.6,A,7,32200,A,7,77777,A,7,2.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,14.1,A,7,13.2,A,7,94,A,7,950,A,7,160,A,7,3.1,A,7,32200,A,7,1220,A,7,2.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,12.9,A,7,12.3,A,7,96,A,7,950,A,7,80,A,7,3.1,A,7,32200,A,7,77777,A,7,2.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
26/04/2001,00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,12.1,A,7,11.5,A,7,96,A,7,949,A,7,80,A,7,2.6,A,7,32200,A,7,77777,A,7,2.1,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.3,A,7,9.9,A,7,97,A,7,949,A,7,100,A,7,1.5,A,7,24100,A,7,77777,A,7,2.1,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,9.5,A,7,9.1,A,7,97,A,7,949,A,7,120,A,7,1.5,A,7,24100,A,7,77777,A,7,1.9,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.7,A,7,8.3,A,7,97,A,7,948,A,7,0,A,7,0,A,7,24100,A,7,77777,A,7,1.8,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,8.2,A,7,7.7,A,7,97,A,7,949,A,7,280,A,7,2.6,A,7,24100,A,7,1520,A,7,1.7,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,7.6,A,7,7.1,A,7,97,A,7,949,A,7,320,A,7,2.6,A,7,8000,A,7,77777,A,7,1.6,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,06:00,0,0,0,1,13,0,1,9,0,1,13,2300,1,13,0,1,9,2300,1,13,700,1,21,10,A,7,10,A,7,7,A,7,6.4,A,7,96,A,7,950,A,7,310,A,7,5.2,A,7,4800,A,7,460,A,7,1.7,E,8,0.116,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,07:00,0,0,0,1,13,0,1,9,0,1,13,10000,1,13,300,1,9,9900,1,13,3130,1,21,10,A,7,10,A,7,5.8,A,7,5.8,A,7,100,A,7,950,A,7,320,A,7,7.7,A,7,24100,A,7,460,A,7,1.6,E,8,0.116,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,08:00,0,0,0,1,13,0,1,9,0,1,13,26300,1,13,10200,1,9,21700,1,13,5550,1,21,10,A,7,10,A,7,6.6,A,7,6.4,A,7,99,A,7,950,A,7,320,A,7,9.3,A,7,32200,A,7,1220,A,7,1.6,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,09:00,142,1415,94,1,13,377,1,9,40,1,13,30700,1,13,100,1,9,30700,1,13,11070,1,21,10,A,7,9,A,7,7.9,A,7,7.2,A,7,95,A,7,951,A,7,310,A,7,6.2,A,7,32200,A,7,1220,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,10:00,408,1415,272,1,13,592,1,9,76,1,13,66300,1,13,31100,1,9,42500,1,13,13360,1,21,8,A,7,7,A,7,10.8,A,7,9.1,A,7,90,A,7,951,A,7,300,A,7,7.2,A,7,32200,A,7,1520,A,7,1.7,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,11:00,649,1415,433,1,9,680,1,9,101,1,13,45500,1,9,2200,1,9,43600,1,13,16110,1,18,10,A,7,9,A,7,14.1,A,7,11.2,A,7,83,A,7,951,A,7,340,A,7,3.1,A,7,32200,A,7,1520,A,7,1.7,E,8,0.116,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,12:00,830,1415,553,1,13,723,1,9,119,1,13,91600,1,13,66200,1,9,31000,1,13,15330,1,21,5,A,7,5,A,7,17.7,A,7,13.2,A,7,75,A,7,951,A,7,300,A,7,3.6,A,7,32200,A,7,77777,A,7,1.7,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,13:00,933,1415,622,1,13,741,1,9,129,1,13,73600,1,13,25300,1,9,50500,1,13,22570,1,21,5,A,7,5,A,7,21.7,A,7,14.9,A,7,65,A,7,951,A,7,150,A,7,2.6,A,7,32200,A,7,77777,A,7,1.7,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,14:00,948,1415,632,1,13,744,1,9,131,1,13,75200,1,13,50100,1,9,32200,1,13,12430,1,21,5,A,7,5,A,7,23.5,A,7,15.8,A,7,62,A,7,951,A,7,210,A,7,2.6,A,7,32200,A,7,77777,A,7,1.6,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,15:00,874,1415,583,1,13,731,1,9,124,1,13,79100,1,13,74000,1,9,23400,1,13,6240,1,21,3,A,7,3,A,7,24.8,A,7,16.8,A,7,61,A,7,952,A,7,250,A,7,2.6,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,16:00,717,1415,478,1,13,697,1,9,108,1,13,57500,1,13,61900,1,9,19900,1,13,4080,1,21,2,A,7,2,A,7,24.3,A,7,16.5,A,7,62,A,7,952,A,7,360,A,7,3.6,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,17:00,493,1415,329,1,13,627,1,9,86,1,13,40700,1,13,68200,1,9,11300,1,13,1680,1,21,0,A,7,0,A,7,23.4,A,7,16.5,A,7,65,A,7,952,A,7,290,A,7,3.1,A,7,48300,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,18:00,229,1415,153,1,13,470,1,9,54,1,13,17300,1,13,39900,1,9,7900,1,13,970,1,21,0,A,7,0,A,7,22,A,7,16.4,A,7,71,A,7,952,A,7,320,A,7,5.2,A,7,48300,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,19:00,4,1415,3,1,13,0,1,9,3,1,13,2800,1,13,3000,1,9,2600,1,13,350,1,21,0,A,7,0,A,7,19.1,A,7,15.5,A,7,79,A,7,950,A,7,300,A,7,5.2,A,7,48300,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,17.4,A,7,14.7,A,7,84,A,7,950,A,7,310,A,7,6.2,A,7,32200,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,16,A,7,14.1,A,7,89,A,7,950,A,7,310,A,7,7.2,A,7,32200,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,14.4,A,7,13,A,7,91,A,7,950,A,7,300,A,7,6.7,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,13.2,A,7,12.1,A,7,93,A,7,950,A,7,290,A,7,6.2,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
27/04/2001,00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,12.3,A,7,11.2,A,7,93,A,7,950,A,7,290,A,7,5.7,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,10.7,A,7,10.2,A,7,96,A,7,949,A,7,310,A,7,7.2,A,7,24100,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,9.9,A,7,9.4,A,7,97,A,7,949,A,7,290,A,7,5.7,A,7,24100,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,9,A,7,8.5,A,7,97,A,7,949,A,7,300,A,7,6.2,A,7,24100,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.6,A,7,8.1,A,7,97,A,7,950,A,7,300,A,7,4.6,A,7,24100,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,8.1,A,7,7.6,A,7,97,A,7,950,A,7,300,A,7,6.2,A,7,48300,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,06:00,0,0,0,1,13,0,1,9,0,1,13,3700,1,13,5700,1,9,3200,1,13,440,1,21,0,A,7,0,A,7,7.6,A,7,7,A,7,96,A,7,951,A,7,310,A,7,6.7,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,07:00,0,0,0,1,13,0,1,9,0,1,13,20100,1,13,44600,1,9,8500,1,13,1050,1,21,0,A,7,0,A,7,7.1,A,7,7.1,A,7,100,A,7,953,A,7,310,A,7,6.7,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,08:00,0,0,0,1,13,0,1,9,0,1,13,42700,1,13,69500,1,9,11100,1,13,1700,1,21,0,A,7,0,A,7,8,A,7,8,A,7,100,A,7,953,A,7,310,A,7,6.2,A,7,24100,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,09:00,138,1415,92,1,13,377,1,9,39,1,13,65000,1,13,80600,1,9,14300,1,13,2660,1,21,1,A,7,0,A,7,9.5,A,7,9.5,A,7,100,A,7,954,A,7,320,A,7,8.2,A,7,24100,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,10:00,124,1415,83,1,13,0,1,9,83,1,13,82900,1,13,79800,1,9,21400,1,13,5800,1,21,6,A,7,1,A,7,12.1,A,7,11.2,A,7,94,A,7,954,A,7,320,A,7,6.7,A,7,32200,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,11:00,170,1415,114,1,13,0,1,9,114,1,13,96800,1,13,88600,1,9,19900,1,13,6450,1,21,3,A,7,2,A,7,15,A,7,12.8,A,7,87,A,7,953,A,7,300,A,7,6.2,A,7,32200,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,12:00,405,1415,270,1,13,52,1,9,239,1,13,100000,1,13,91400,1,9,16200,1,13,6290,1,21,0,A,7,0,A,7,18.2,A,7,14.4,A,7,79,A,7,953,A,7,290,A,7,4.1,A,7,32200,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,13:00,928,1415,619,1,13,749,1,9,124,1,13,99700,1,13,91400,1,9,16100,1,13,6130,1,21,0,A,7,0,A,7,20.7,A,7,14.9,A,7,70,A,7,952,A,7,350,A,7,7.7,A,7,32200,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,14:00,942,1415,628,1,13,751,1,9,126,1,13,92900,1,13,89900,1,9,15700,1,13,4470,1,21,0,A,7,0,A,7,22.1,A,7,15.6,A,7,67,A,7,952,A,7,300,A,7,2.6,A,7,64400,A,7,77777,A,7,1.3,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,15:00,868,1415,579,1,13,736,1,9,119,1,13,82900,1,13,87700,1,9,16600,1,13,3740,1,21,0,A,7,0,A,7,23,A,7,16.4,A,7,66,A,7,952,A,7,300,A,7,7.2,A,7,64400,A,7,77777,A,7,1.3,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,16:00,712,1415,475,1,13,702,1,9,105,1,13,62300,1,13,77700,1,9,14900,1,13,2720,1,21,3,A,7,0,A,7,22.4,A,7,16.1,A,7,67,A,7,952,A,7,320,A,7,5.2,A,7,64400,A,7,77777,A,7,1.2,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,17:00,488,1415,325,1,13,631,1,9,83,1,13,40700,1,13,65400,1,9,12300,1,13,1920,1,21,3,A,7,0,A,7,21.4,A,7,15.9,A,7,71,A,7,952,A,7,330,A,7,7.7,A,7,64400,A,7,77777,A,7,1.3,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,18:00,224,1415,150,1,13,472,1,9,53,1,13,17600,1,13,38900,1,9,8400,1,13,1060,1,21,2,A,7,0,A,7,19.9,A,7,15.6,A,7,77,A,7,952,A,7,310,A,7,7.7,A,7,64400,A,7,77777,A,7,1.2,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,19:00,2,1415,2,1,13,0,1,9,2,1,13,2900,1,13,3300,1,9,2700,1,13,370,1,21,0,A,7,0,A,7,18.1,A,7,15.1,A,7,83,A,7,952,A,7,290,A,7,5.2,A,7,24100,A,7,77777,A,7,1.3,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,16.4,A,7,14.3,A,7,87,A,7,952,A,7,300,A,7,5.2,A,7,24100,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,14.9,A,7,13.5,A,7,92,A,7,952,A,7,300,A,7,4.1,A,7,24100,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,13.3,A,7,12.4,A,7,94,A,7,952,A,7,290,A,7,3.6,A,7,24100,A,7,77777,A,7,1.4,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11.9,A,7,11.2,A,7,95,A,7,951,A,7,290,A,7,4.1,A,7,24100,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
28/04/2001,00:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,11,A,7,10.2,A,7,95,A,7,951,A,7,290,A,7,5.2,A,7,24100,A,7,77777,A,7,1.5,E,8,0.11,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,9,A,7,8.5,A,7,96,A,7,951,A,7,320,A,7,4.1,A,7,24100,A,7,77777,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,7.9,A,7,7.4,A,7,97,A,7,951,A,7,300,A,7,3.1,A,7,24100,A,7,77777,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,6.8,A,7,6.4,A,7,97,A,7,951,A,7,300,A,7,2.6,A,7,24100,A,7,77777,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,6.2,A,7,5.8,A,7,97,A,7,951,A,7,270,A,7,2.6,A,7,24100,A,7,77777,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,5.6,A,7,5.1,A,7,97,A,7,951,A,7,50,A,7,1.5,A,7,48300,A,7,77777,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,06:00,0,0,0,1,13,0,1,9,0,1,13,3700,1,13,3400,1,9,3400,1,13,500,1,21,4,A,7,1,A,7,5,A,7,4.5,A,7,97,A,7,951,A,7,30,A,7,2.6,A,7,16100,A,7,77777,A,7,1.5,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,07:00,0,0,0,1,13,0,1,9,0,1,13,19800,1,13,34500,1,9,10700,1,13,1470,1,21,7,A,7,1,A,7,5.9,A,7,5.4,A,7,97,A,7,952,A,7,260,A,7,2.1,A,7,19300,A,7,77777,A,7,1.7,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,08:00,0,0,0,1,13,0,1,9,0,1,13,41200,1,13,58200,1,9,14600,1,13,2450,1,21,7,A,7,2,A,7,6.7,A,7,5.8,A,7,94,A,7,952,A,7,260,A,7,3.1,A,7,19300,A,7,77777,A,7,1.7,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,09:00,131,1415,87,1,13,342,1,9,40,1,13,56900,1,13,40100,1,9,31600,1,13,7790,1,21,9,A,7,2,A,7,8.1,A,7,6.5,A,7,90,A,7,952,A,7,290,A,7,2.1,A,7,19300,A,7,77777,A,7,1.7,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,10:00,164,1415,110,1,13,0,1,9,110,1,13,71800,1,13,51500,1,9,32100,1,13,9820,1,21,10,A,7,8,A,7,10.8,A,7,8.2,A,7,84,A,7,952,A,7,360,A,7,2.6,A,7,19300,A,7,7620,A,7,1.7,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,11:00,634,1415,423,1,13,663,1,9,104,1,13,87300,1,13,56900,1,9,37700,1,13,16200,1,21,10,A,7,6,A,7,14,A,7,9.9,A,7,77,A,7,952,A,7,230,A,7,4.6,A,7,24100,A,7,7620,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,12:00,815,1415,543,1,13,709,1,9,123,1,13,93500,1,13,63400,1,9,35200,1,13,18090,1,21,8,A,7,5,A,7,17.4,A,7,11.5,A,7,68,A,7,952,A,7,240,A,7,2.6,A,7,24100,A,7,7620,A,7,1.6,E,8,0.135,F,8,-9900,?,0,-9900,-9900,?,0
29/04/2001,13:00,917,1415,611,1,13,729,1,9,133,1,13,75500,1,13,41000,1,9,37900,1,13,20230,1,21,8,A,7,5,A,7,20.8,A,7,14,A,7,65,A,7,951,A,7,30,A,7,2.6,A,7,24100,A,7,7620,A,7,1.6,E,8,0.071,F,8,-9900,?,0,-9900,-9900,?,0
